Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Distancia con la imagen original
binary.png,16100.711716702152,139.97149883926724,126.88857993019762,-607407300.0,10148.515683453237,0.8439314169185673,39.798100719424454,0.6108027950585098,0.6848369525434305,1.52587890625e-05,0.0023858996256453375,1.1205519775208264,0.0012046969948336257,2.91769002458075e-07,1.6059467157069035e-11,2.125400108849264e-13,-3.874824045532408e-25,-1.0864680160247783e-16,6.361075110062746e-26,0.0
binary_resized.png,11892.22597566667,139.94566666666665,109.05148314290214,-810679000.0,4244.097679465776,0.572641413705731,33.256772398441846,0.34328428984266535,0.8215310620643654,1.52587890625e-05,0.0013408674391055773,5.860520808704304,0.0010718465104797873,7.123910581696338e-09,1.6428833144335362e-11,8.20412198478908e-14,1.8198964545331675e-28,-2.1218684796184452e-18,-9.524687385044079e-26,0.00013285078929339407
blur.png,1940.7083281414154,123.07963852560124,44.05347123827379,-470586460.0,26.74073477218225,0.2349875960554894,3.939506954436451,0.020347014109100166,0.9912844958012396,1.52587890625e-05,7.800207067757848e-05,8.083522493508953,0.0011824918426320235,3.336389588514922e-07,4.059672409286513e-11,9.56238118972845e-13,4.570175435435985e-26,-1.0509421424961754e-16,5.957743422979369e-24,2.220519167650147e-05
dilated.png,1130.639836471874,188.17473050313743,33.62498827467267,-774418500.0,79.21126522781775,0.6452528117831167,4.10227721822542,0.06209220813354508,0.9649686118184931,1.52587890625e-05,0.00024206724338703673,6.965863259124429,0.000741346017318767,8.881162846941198e-08,5.39144547838523e-14,3.204238647948899e-14,-1.0342534222611365e-27,-9.334406519129916e-18,8.390579749060764e-28,0.00046335102196463435
edges.png,15236.572456748203,95.56760980991565,123.43651184616407,-414716380.0,19934.51309352518,0.6934378080533143,78.17456115107915,0.564610644102444,0.3458247805631144,1.52587890625e-05,0.0022054575440455795,1.263197431889262,0.0018937818923197088,5.423941173543112e-07,1.7156957142911491e-13,1.7298103224194417e-13,2.2774975492023705e-26,-1.2456815242266903e-16,1.9218403083940956e-26,0.0006890849430631568
emboss.png,10470.259624762772,130.8976409926372,102.32428658320943,-541856900.0,4823.367654676259,0.35315967542393883,43.35285179856115,0.24269281899363457,0.7696743568534214,1.52587890625e-05,0.0009478960177056881,7.2395839797683035,0.0013347155754382355,2.9715795371711417e-07,1.9900380203901595e-12,5.975291008156916e-14,4.115649900393395e-27,3.1908728615539286e-17,2.018962406904125e-26,0.0001300185807162899
gaussian_blur.png,2179.399045453552,123.08518041796594,46.68403416001612,-471514850.0,59.351340047961635,0.17374507688569849,5.798879616306954,0.016323421901050003,0.9832963479936097,1.52587890625e-05,6.19107123375431e-05,8.523533581179564,0.0011814837771698576,3.159394853291222e-07,2.979257722232785e-11,4.887964930612607e-13,-1.046611887516017e-24,-1.6106783756723268e-16,1.5439906370028551e-24,2.321323024738061e-05
gradient.png,1530.2019642726914,134.65370706629585,39.11779600479418,-521587040.0,302.29095059952044,0.4293269308776971,9.574196642685854,0.03313521269655292,0.9012071240255316,1.5258789062499998e-05,0.0001285318623020004,8.340809735954593,0.0012551726727133318,2.337106910670167e-07,1.8923951847913385e-11,1.4360515516349637e-12,-6.4179215744657135e-24,-9.69467131228836e-17,-3.8540048972846154e-24,5.047571126971248e-05
gray_scale.png,2998.5116250265164,128.41680266010835,54.758667122442965,-499385180.0,828.1911175059954,0.060003314223067865,21.2505860911271,0.008176461890001055,0.8619233996704242,1.5258789062499998e-05,2.8058661992680848e-05,9.93241324333598,0.0011922373551109242,2.8526570097373736e-07,1.5171747649928843e-11,2.1029185140295086e-13,-3.644651923073535e-25,-1.0426523400339163e-16,9.086970738327191e-26,1.2459641419898571e-05
morph_close.png,1492.5886104436415,164.91763394396304,38.634034353709964,-663357200.0,80.46927961630696,0.6450064651824965,4.139165467625899,0.055923990139671385,0.9730515806774921,1.52587890625e-05,0.00021791952723502112,7.129452484587702,0.0008132076469448053,1.1959202815607524e-07,1.0499074168641769e-12,2.4271616505366034e-13,-1.027306486754957e-26,-3.806435859337328e-17,1.2209324215040405e-25,0.0003914893857505266
morph_open.png,2142.8534659599054,88.75749496249645,46.29096527358125,-323278620.0,197.83596738609108,0.6457261774221974,6.20877122302158,0.04982839416056404,0.9538386222568325,1.5258789062500003e-05,0.000194043143737262,7.366197308616628,0.0024985113175194215,1.8512030865672155e-06,7.827181444605672e-10,1.7641227929850533e-10,4.831313867892057e-20,1.9342918566654127e-13,4.4306914265740164e-20,0.0012938152624784522
original.png,3374.5266229910467,123.08307603118783,58.090675869635454,-476879070.0,828.1911175059954,0.060003314223067865,21.2505860911271,0.008176461890001055,0.8619233996704242,1.5258789062499998e-05,2.8058661992680848e-05,9.93241324333598,0.0011922373551109242,2.8526570097373736e-07,1.5171747649928843e-11,2.1029185140295086e-13,-3.644651923073535e-25,-1.0426523400339163e-16,9.086970738327191e-26,1.2459641419898571e-05
resize.png,2881.213477527557,122.95248518518518,53.67693617865645,-653447200.0,419.14782693377856,0.07683649903871156,15.083196994991651,0.009606224288639175,0.9159701255353426,1.52587890625e-05,3.4281824186598804e-05,9.593878378771334,0.0010647509251418363,8.466446571291131e-09,1.823958374688386e-11,1.0079987473194043e-13,2.320239963836986e-26,-3.789214604839523e-18,-1.3469381611802605e-25,0.0001399463564460231
